timestamp,outcome,karma,is_hades_active,entropy
2026-02-10 19:20:02,success,0.7082253721485547,False,0.25925925925925924
2026-01-29 22:02:37,failure,0.6008230452674896,False,0.3333333333333333
2026-01-26 23:17:02,success,0.4005486968449931,False,0.5555555555555556
2026-02-10 14:18:31,failure,0.24574505918813186,False,0.7407407407407407
2026-02-03 14:12:52,failure,0.24574505918813186,False,0.7407407407407407
2026-01-25 18:35:08,failure,0.6071737031956511,False,0.37037037037037035
2026-01-25 06:43:26,failure,0.31412894375857336,False,0.6666666666666666
2026-01-23 01:27:17,failure,0.3593456282070823,False,0.5925925925925926
2026-02-11 12:44:37,success,0.46430930244373325,False,0.5185185185185185
2026-02-11 02:27:43,failure,0.3593456282070823,False,0.5925925925925926
2026-01-26 22:16:32,failure,0.3175328964080679,False,0.6296296296296297
2026-02-07 14:54:02,failure,0.5760808819793731,False,0.37037037037037035
2026-02-04 07:44:25,failure,0.5860895188741555,False,0.4074074074074074
2026-02-02 06:56:35,success,0.25428034344358075,False,0.7407407407407407
2026-02-03 10:44:36,success,0.6175379769344104,False,0.37037037037037035
2026-01-29 16:09:54,success,0.4914901183762637,False,0.48148148148148145
2026-02-03 05:03:29,success,0.3660519229792207,False,0.5925925925925926
2026-01-25 16:17:51,success,0.3251028806584362,False,0.6666666666666666
2026-02-07 18:56:12,failure,0.43347050754458166,False,0.5555555555555556
2026-02-11 16:17:17,failure,0.2222222222222222,False,0.7777777777777778
2026-02-17 12:15:15,failure,0.8144591779708378,False,0.14814814814814814
2026-01-29 13:45:19,failure,0.8354925570289081,False,0.14814814814814814
2026-02-11 07:05:31,failure,0.3419194228522075,False,0.6296296296296297
2026-02-11 14:28:03,failure,0.5760808819793731,False,0.37037037037037035
2026-02-03 15:16:20,failure,0.4961133973479653,False,0.4444444444444444
2026-01-21 06:03:37,failure,0.3388711070466901,False,0.6296296296296297
2026-01-30 23:08:27,failure,0.3593456282070823,False,0.5925925925925926
2026-01-26 22:29:47,success,0.444546054971295,False,0.48148148148148145
2026-02-15 22:22:25,success,0.7082253721485547,False,0.25925925925925924
2026-01-30 11:49:25,failure,0.14164507442971092,False,0.8518518518518519
2026-01-23 07:05:44,success,0.5860895188741555,False,0.4074074074074074
2026-02-03 22:42:15,failure,0.6777422140933802,False,0.25925925925925924
2026-01-29 03:56:09,failure,0.4914901183762637,False,0.48148148148148145
2026-02-17 23:23:30,success,0.41675557587766093,False,0.5185185185185185
2026-01-26 17:52:55,failure,0.21490626428898033,False,0.7777777777777778
2026-01-31 10:36:51,failure,0.5812122135853276,False,0.4074074074074074
2026-02-13 23:55:50,failure,0.36630594929634713,False,0.6296296296296297
2026-02-04 05:34:12,failure,0.3995833968399126,False,0.5925925925925926
2026-01-28 09:46:22,failure,0.6901895036325764,False,0.2962962962962963
2026-02-19 19:42:39,success,0.482954834120815,False,0.48148148148148145
2026-02-11 18:17:30,failure,0.5324391606970482,False,0.4074074074074074
2026-01-30 00:52:04,failure,0.45953360768175583,False,0.4444444444444444
2026-02-09 12:20:07,success,0.5509830818472794,False,0.4444444444444444
2026-01-22 08:58:03,failure,0.46867855509830814,False,0.4444444444444444
2026-02-18 21:17:22,failure,0.440532439160697,False,0.5185185185185185
2026-02-16 11:21:41,failure,0.3526393334349439,False,0.5925925925925926
2026-01-27 16:49:56,success,0.14652237971853885,False,0.8518518518518519
2026-02-13 20:05:41,failure,0.5665802977188437,False,0.4074074074074074
2026-01-27 16:52:16,success,0.14652237971853885,False,0.8518518518518519
2026-02-05 13:59:31,success,0.444546054971295,False,0.48148148148148145
2026-01-26 19:10:48,failure,0.5235482395976222,False,0.4444444444444444
2026-02-02 05:57:18,failure,0.5812122135853276,False,0.4074074074074074
2026-02-18 02:29:04,failure,0.444546054971295,False,0.48148148148148145
2026-02-07 21:18:18,success,0.47619773408525135,False,0.5185185185185185
2026-01-22 14:09:59,failure,0.5144032921810698,False,0.4444444444444444
2026-02-10 22:17:34,failure,0.40054869684499317,False,0.5555555555555556
2026-02-03 20:11:57,success,0.3660519229792207,False,0.5925925925925926
2026-02-06 07:36:35,failure,0.6175379769344104,False,0.37037037037037035
2026-02-04 18:00:57,failure,0.7521719250114313,False,0.2222222222222222
2026-02-10 04:07:16,failure,0.4957577605039883,False,0.48148148148148145
2026-02-02 05:09:08,failure,0.6071737031956511,False,0.37037037037037035
2026-02-07 19:47:38,failure,0.444546054971295,False,0.48148148148148145
2026-02-02 04:29:50,failure,0.3419194228522075,False,0.6296296296296297
2026-02-13 05:28:00,failure,0.7329675354366711,False,0.2222222222222222
2026-01-27 15:04:55,failure,0.6670223035106437,False,0.2962962962962963
2026-02-02 10:57:08,failure,0.67860590357161,False,0.2962962962962963
2026-01-21 04:03:20,failure,0.6175379769344104,False,0.37037037037037035
2026-02-17 02:19:27,failure,0.5449880607630951,False,0.37037037037037035
2026-02-06 04:25:54,success,0.6175379769344104,False,0.37037037037037035
2026-02-18 06:32:38,failure,0.03693542651018647,False,0.9629629629629629
2026-02-01 07:30:29,failure,0.45953360768175583,False,0.4444444444444444
2026-02-16 14:49:02,success,0.3175328964080679,False,0.6296296296296297
2026-01-21 12:00:50,success,0.6282578875171467,False,0.3333333333333333
2026-02-13 16:58:37,failure,0.14652237971853885,False,0.8518518518518519
2026-01-25 18:21:00,success,0.5812630188487528,False,0.37037037037037035
2026-01-29 17:32:36,failure,0.29766803840877915,False,0.6666666666666666
2026-01-22 16:36:18,failure,0.4914901183762637,False,0.48148148148148145
2026-02-16 00:44:52,success,0.45953360768175583,False,0.4444444444444444
2026-02-16 14:03:31,success,0.29766803840877915,False,0.6666666666666666
2026-02-06 00:25:32,failure,0.4009043336889701,False,0.5185185185185185
2026-01-28 09:03:50,failure,0.5812122135853276,False,0.4074074074074074
2026-02-19 13:29:31,success,0.20027434842249658,False,0.7777777777777778
2026-02-06 16:11:10,failure,0.21490626428898033,False,0.7777777777777778
2026-01-24 21:12:21,failure,0.40293654422598185,False,0.5925925925925926
2026-02-06 22:40:53,success,0.644718792866941,False,0.3333333333333333
2026-02-01 06:49:00,failure,0.29619468576944574,False,0.6296296296296297
2026-02-01 08:05:22,failure,0.7082253721485547,False,0.25925925925925924
2026-01-27 03:24:46,failure,0.47441954986536616,False,0.48148148148148145
2026-02-08 17:12:08,failure,0.5144032921810698,False,0.4444444444444444
2026-01-21 12:21:10,success,0.4407864654778236,False,0.5555555555555556
2026-02-19 14:43:02,success,0.4005486968449931,False,0.5555555555555556
2026-02-02 01:08:07,failure,0.8058730884519637,False,0.18518518518518517
2026-01-30 08:52:23,success,0.3175328964080679,False,0.6296296296296297
2026-02-09 08:27:17,success,0.3593456282070823,False,0.5925925925925926
2026-01-24 13:23:40,failure,0.4298125285779607,False,0.5555555555555556
2026-02-07 04:48:08,failure,0.5968094294568917,False,0.37037037037037035
2026-02-07 00:27:01,failure,0.5624142661179699,False,0.3333333333333333
2026-02-06 16:51:08,failure,0.5144032921810698,False,0.4444444444444444
2026-02-06 11:57:56,failure,0.29766803840877915,False,0.6666666666666666
2026-02-14 15:38:47,failure,0.45953360768175583,False,0.4444444444444444
2026-01-30 17:57:09,failure,0.4914901183762637,False,0.48148148148148145
2026-02-10 05:16:02,failure,0.47868719199309046,False,0.48148148148148145
2026-02-15 17:22:25,success,0.47868719199309046,False,0.48148148148148145
2026-02-13 02:26:00,success,0.8354925570289081,False,0.14814814814814814
2026-02-12 15:13:37,success,0.5657166082406138,False,0.37037037037037035
2026-02-04 09:11:43,failure,0.24574505918813186,False,0.7407407407407407
2026-02-01 20:30:32,failure,0.4009043336889701,False,0.5185185185185185
2026-02-17 15:37:03,failure,0.5953360768175583,False,0.3333333333333333
2026-02-19 07:22:36,success,0.7713763145861912,False,0.2222222222222222
2026-01-25 03:57:29,success,0.44881369709901947,False,0.48148148148148145
2026-02-12 05:39:48,failure,0.3693542651018646,False,0.6296296296296297
2026-02-05 07:07:14,success,0.4957577605039883,False,0.48148148148148145
2026-01-24 16:10:18,success,0.3995833968399126,False,0.5925925925925926
2026-02-04 05:43:22,success,0.47868719199309046,False,0.48148148148148145
2026-02-15 00:16:33,failure,0.3749428440786466,False,0.5555555555555556
2026-02-14 09:09:19,failure,0.6502057613168724,False,0.3333333333333333
2026-01-22 18:27:13,failure,0.4188385916780979,False,0.5555555555555556
2026-02-05 18:40:32,failure,0.31412894375857336,False,0.6666666666666666
2026-02-05 18:05:27,success,0.35716100187979477,False,0.6296296296296297
2026-02-12 03:53:44,failure,0.7017731036935427,False,0.2962962962962963
2026-01-24 23:00:45,success,0.6411624244271708,False,0.25925925925925924
2026-01-27 11:35:58,failure,0.14164507442971092,False,0.8518518518518519
2026-02-15 02:33:16,failure,0.3593456282070823,False,0.5925925925925926
2026-02-02 16:54:22,failure,0.5760808819793731,False,0.37037037037037035
2026-01-28 23:20:36,failure,0.4563836813493878,False,0.5185185185185185
2026-02-08 05:54:43,failure,0.4563836813493879,False,0.5185185185185185
2026-02-15 19:31:29,failure,0.24427170654879843,False,0.7037037037037037
2026-01-24 13:40:36,failure,0.6175379769344104,False,0.37037037037037035
2026-02-07 09:34:34,failure,0.3251028806584362,False,0.6666666666666666
2026-02-18 06:51:21,failure,0.3223593964334705,False,0.6666666666666666
2026-02-14 18:28:30,failure,0.7857542041355485,False,0.18518518518518517
2026-02-10 06:34:36,failure,0.3388711070466901,False,0.6296296296296297
2026-02-12 04:28:32,failure,0.444546054971295,False,0.48148148148148145
2026-01-27 04:14:01,success,0.5470710765635319,False,0.4074074074074074
2026-02-18 14:58:57,success,0.29766803840877915,False,0.6666666666666666
2026-02-02 13:28:44,success,0.7326118985926943,False,0.25925925925925924
2026-02-04 19:19:47,failure,0.8058730884519637,False,0.18518518518518517
2026-02-18 08:42:34,failure,0.4405324391606971,False,0.5185185185185185
2026-01-27 08:30:34,success,0.6206879032667784,False,0.2962962962962963
2026-02-16 05:35:24,failure,0.3251028806584362,False,0.6666666666666666
2026-02-13 02:29:53,failure,0.444546054971295,False,0.48148148148148145
2026-02-12 05:59:55,failure,0.5665802977188437,False,0.4074074074074074
2026-02-04 10:12:41,failure,0.6071737031956511,False,0.37037037037037035
2026-02-14 05:53:31,failure,0.3419194228522075,False,0.6296296296296297
2026-02-05 06:25:36,failure,0.411522633744856,False,0.5555555555555556
2026-02-12 05:21:21,failure,0.3693542651018646,False,0.6296296296296297
2026-02-09 14:29:03,failure,0.29766803840877915,False,0.6666666666666666
2026-02-02 05:24:57,failure,0.411522633744856,False,0.5555555555555556
2026-01-22 12:47:16,failure,0.46430930244373325,False,0.5185185185185185
2026-02-15 03:54:06,failure,0.5006858710562414,False,0.4444444444444444
2026-02-14 19:21:48,failure,0.482954834120815,False,0.48148148148148145
2026-01-21 06:29:04,failure,0.23720977493268308,False,0.7407407407407407
2026-02-02 03:58:34,failure,0.29766803840877915,False,0.6666666666666666
2026-01-31 08:53:52,failure,0.444546054971295,False,0.48148148148148145
2026-02-06 03:26:47,failure,0.7017731036935427,False,0.2962962962962963
2026-01-22 15:03:26,failure,0.7991667936798253,False,0.18518518518518517
2026-01-31 12:07:47,success,0.6279022506731697,False,0.37037037037037035
2026-02-07 01:48:11,failure,0.3526393334349439,False,0.5925925925925926
2026-01-25 15:11:10,failure,0.40090433368897016,False,0.5185185185185185
2026-02-09 08:28:43,failure,0.6008230452674896,False,0.3333333333333333
2026-02-13 06:32:06,failure,0.07387085302037294,False,0.9259259259259259
2026-02-03 03:53:45,failure,0.7991667936798253,False,0.18518518518518517
2026-02-06 15:15:58,failure,0.5185185185185185,False,0.3333333333333333
2026-02-10 10:47:10,failure,0.512828329014886,False,0.48148148148148145
2026-02-12 22:06:34,failure,0.3593456282070823,False,0.5925925925925926
2026-02-04 17:18:54,failure,0.4914901183762637,False,0.48148148148148145
2026-01-25 05:48:42,failure,0.3693542651018646,False,0.6296296296296297
2026-02-13 18:49:23,failure,0.24574505918813186,False,0.7407407407407407
2026-02-11 16:59:04,failure,0.547071076563532,False,0.4074074074074074
2026-01-28 13:28:18,failure,0.6901895036325764,False,0.2962962962962963
2026-02-04 18:22:27,failure,0.46588426560991714,False,0.48148148148148145
2026-02-16 08:23:58,failure,0.3175328964080679,False,0.6296296296296297
2026-02-11 13:51:04,success,0.6279022506731697,False,0.37037037037037035
2026-01-27 23:18:11,failure,0.24574505918813186,False,0.7407407407407407
2026-01-23 19:02:27,failure,0.5449880607630951,False,0.37037037037037035
2026-02-06 15:52:33,success,0.29619468576944574,False,0.6296296296296297
2026-02-01 19:14:29,failure,0.3175328964080679,False,0.6296296296296297
2026-02-11 17:49:51,failure,0.24574505918813186,False,0.7407407407407407
2026-02-03 03:46:54,failure,0.7387085302037292,False,0.25925925925925924
2026-01-27 19:04:36,failure,0.7713763145861912,False,0.2222222222222222
2026-02-12 08:17:00,success,0.6206879032667784,False,0.2962962962962963
2026-01-26 23:45:44,success,0.5657166082406138,False,0.37037037037037035
2026-02-17 20:38:27,failure,0.17858050093989739,False,0.8148148148148148
2026-02-08 20:26:16,failure,0.4298125285779607,False,0.5555555555555556
2026-02-09 22:50:24,failure,0.43260681806635165,False,0.5185185185185185
2026-02-07 04:25:57,failure,0.6175379769344104,False,0.37037037037037035
2026-02-07 05:19:40,success,0.5665802977188437,False,0.4074074074074074
2026-01-26 18:50:48,failure,0.4407864654778236,False,0.5555555555555556
2026-02-17 20:54:29,failure,0.3660519229792207,False,0.5925925925925926
2026-01-28 12:32:45,success,0.43174312858812175,False,0.48148148148148145
2026-02-03 22:35:57,success,0.67860590357161,False,0.2962962962962963
2026-01-30 07:42:24,failure,0.35106437026875986,False,0.6296296296296297
2026-01-28 19:40:47,success,0.644718792866941,False,0.3333333333333333
2026-01-20 23:53:05,failure,0.4298125285779607,False,0.5555555555555556
2026-02-17 22:20:49,failure,0.3859167809785094,False,0.5555555555555556
2026-02-05 06:06:55,failure,0.21673525377229083,False,0.7777777777777778
2026-02-06 07:44:41,success,0.7326118985926943,False,0.25925925925925924
2026-01-29 15:30:40,failure,0.7589290250469949,False,0.18518518518518517
2026-01-23 19:53:39,failure,0.5968094294568917,False,0.37037037037037035
2026-01-25 01:18:08,success,0.7585733882030178,False,0.2222222222222222
